Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 16:50:22,0.011,46.866,2760,0.211,37.366
2026-06-23 16:50:22,0.011,46.548,2760,0.200,37.357
2026-06-23 16:50:22,0.011,45.945,2760,0.204,37.342
2026-06-23 16:50:22,0.011,44.344,2760,0.209,37.334
2026-06-23 16:50:23,0.011,46.648,2760,0.206,37.317
2026-06-23 16:50:23,0.011,46.596,2760,0.202,37.316
2026-06-23 16:50:23,0.011,46.909,2760,0.207,37.313
2026-06-23 16:50:23,0.011,46.491,2880,0.202,37.305
2026-06-23 16:50:23,0.011,44.948,2880,0.206,37.298
2026-06-23 16:50:23,0.011,45.746,2880,0.206,37.293
2026-06-23 16:50:23,0.010,44.465,2880,0.203,37.290
2026-06-23 16:50:23,0.011,46.866,2880,0.205,37.281
2026-06-23 16:50:23,0.011,46.973,2760,0.206,37.274
2026-06-23 16:50:23,0.011,46.495,2760,0.206,37.263
2026-06-23 16:50:24,0.013,46.186,2760,0.204,37.255
